Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2016-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Other small states,OSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.6206205721,0.7597165843,0.7613561652,1.5930518338,1.6924877996,1.6602543095,1.625686856,1.8263521402,2.0875093815,1.9789433184,3.2645869013,3.4942018699,4.0594958165,4.8127213829,4.2001741344,4.0672200544,4.0597890903,4.212992859,4.7673002137,4.871538972,4.5491257097,3.8972313241,3.9628895084,3.5175568726,3.6856876409,3.7782733343,3.7701787782,3.6861855802,3.934599708,4.2439543305,4.0213651443,4.3789403295,5.0338638067,5.2037411508,5.033376549,4.9587845212,5.0489332519,5.4016047387,5.0774668938,4.8110718904,5.0005276074,5.2141156581,5.2338431533,5.4257711226,5.4348960369,5.7693235298,6.1473466561,6.5958600172,6.679821505,6.3449037626,6.6366881964,6.9104822288,7.2277607923,6.8329423173,,,
Pakistan,PAK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.315164764,0.3187104579,0.3417755148,0.3832245135,0.3841230087,0.3928147532,0.3894305102,0.4025223323,0.4493991986,0.424313183,0.4189379088,0.386601616,0.3085860242,0.3177257807,0.3301637697,0.3476407236,0.3318596834,0.343733879,0.3570617034,0.3738035236,0.4107480476,0.4263155513,0.4481142925,0.4672135173,0.4805417243,0.5118637414,0.5194270686,0.5445944665,0.5739811771,0.5831449269,0.6371812135,0.6168322928,0.640665437,0.669140121,0.7095702356,0.6891042901,0.7513843835,0.7350752247,0.7397961408,0.7427161319,0.7699744522,0.7664301467,0.7907588747,0.8074289007,0.8757773154,0.890970981,0.933241986,0.9945364729,0.9753141237,0.9538503925,0.9491410978,0.9328518936,0.9192086304,0.8464394741,,,
Panama,PAN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.880397979,0.9457825389,0.9911865878,0.9561011088,0.9740173348,1.1631732803,1.2243151709,1.2181238341,1.4083594719,1.3908232971,1.4505872139,1.6656313395,1.7424598917,1.9607526235,1.7783433013,2.0990822292,2.0162309045,1.8834933813,1.508042931,1.6537064181,1.5790576551,1.6488366319,1.5878699563,1.6469279488,1.3279926649,1.1847282627,1.2139178064,1.3807928939,1.2368995412,1.0426835972,1.1204264653,1.28633466,1.6488706302,1.4997179011,1.6170383044,1.0901394202,1.654505706,1.9795642013,2.0429720171,1.9086914554,1.9117428273,2.2701307175,1.8668918266,1.9213754457,1.7802985391,2.0603599975,2.1815752087,2.0935101172,2.1077489532,2.4158882351,2.5310917866,2.7427961974,2.69361479,2.7230176554,,,
Peru,PER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.8123766401,0.8350646782,0.9361449681,0.9336824875,1.0873237027,1.0308189816,1.1101115479,1.1118562074,1.1483571619,1.1786987874,1.3330976201,1.3582340709,1.2914324388,1.3675440205,1.4400665308,1.442245612,1.4349224017,1.4532083806,1.3619705602,1.3160222439,1.3895594235,1.3546787642,1.2987402368,1.0959471327,1.0834210185,0.9983196171,1.0926041633,1.2606610635,1.2007686599,1.0220786737,0.9698961243,0.9162921008,0.8967088791,1.0160706708,0.9835341418,0.9935275366,0.9968279629,1.1039072986,1.1034580748,1.1485333471,1.1690874064,1.0344145504,1.0220166462,0.9793101031,1.1694843302,1.3449896028,1.2478314636,1.5182409158,1.4319993808,1.7828246016,1.9607339832,1.6677764378,1.8077978517,1.8698838535,,,
Philippines,PHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.3172490276,0.3211454326,0.3685120818,0.3958071143,0.4284691019,0.4522967655,0.5059626928,0.5554130763,0.6583817796,0.6571331706,0.6921316069,0.7486038324,0.6972302731,0.8082680193,0.7604351975,0.7876543987,0.8273404685,0.8420174252,0.8352985992,0.8270114632,0.7806413178,0.7115617316,0.6989994286,0.688288029,0.5861765009,0.5163291215,0.5233979551,0.5702735588,0.641178568,0.6481338132,0.6741768573,0.6917131397,0.7491331945,0.7423678966,0.8030413305,0.8693381852,0.8701744539,0.9742003999,0.9274550276,0.9065925938,0.9406503703,0.8925595338,0.877524618,0.8621269624,0.8755242328,0.8687169289,0.7728117321,0.8112158141,0.8733261854,0.8464257843,0.9127406297,0.905640173,0.9510711099,1.0068386034,,,
Palau,PLW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.5218925088,5.1851328149,5.0579310345,5.2986224834,5.538752006,6.121869783,6.0306989493,6.6185362332,6.8719436016,11.6464049404,11.8176988067,14.1570864791,14.5405382604,14.6132004981,15.9369413694,15.8266286645,9.2540703354,14.9979550102,9.0535758374,10.2810258102,12.9278511109,12.7336671243,12.4481724165,12.1153284672,11.7927604517,11.7789458315,11.5396938921,11.3330055489,12.6579219883,15.4013006368,15.5535820797,15.169543016,6.6907638102,6.2817987152,6.1098482594,6.1630252101,6.2170104549,6.0701870551,5.9387821205,6.0216654307,5.9287055388,9.2601010101,9.1792081737,9.493248731,9.4429184549,9.5787411463,10.0782030782,10.3896510588,10.3336629258,10.2742331891,10.5692721055,10.8554304571,10.7769801503,10.6930063579,,,
Papua New Guinea,PNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0913507514,0.1007896862,0.0972027303,0.1236684766,0.1264583113,0.1408359528,0.1544229318,0.1931813906,0.2171964149,0.2350328798,0.2846541028,0.3296246935,0.492521815,0.5073498088,0.5814328019,0.5455423584,0.5446211177,0.5325739144,0.549851055,0.5740441676,0.5690694057,0.5848665391,0.5734077822,0.5758912272,0.570969111,0.578288317,0.547389183,0.6043042871,0.5555719687,0.5015975724,0.5150500144,0.4844095391,0.4699768184,0.4452101005,0.4747177572,0.4369985214,0.4522847809,0.5187846289,0.5613745638,0.4670523174,0.4960706551,0.5820281216,0.6168657014,0.680811606,0.7556181364,0.720519213,0.6909262081,0.9581607428,0.7333700597,0.7609226091,0.6811847273,0.7468952341,0.695999508,0.8308475845,,,
Poland,POL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.7403625818,6.9228025631,7.1536051603,7.5286213207,7.8072915867,7.862051172,7.9757047442,8.1058340137,8.5485899137,9.0220798014,9.3203183292,9.5549938536,9.9817426975,10.0766317617,10.2995112162,11.0409312025,11.6146268952,12.0794435996,12.3566288295,12.5538863395,13.059367462,11.4227970867,11.6534761435,11.5482229098,11.7573307099,11.9859481852,12.1040181712,12.3540603448,11.7906919134,11.163613984,9.6671721404,9.4556654828,9.246915317,9.1846120402,8.6649985839,8.9186157232,9.2106099077,9.0433854269,8.4170274787,8.1665585324,7.8227983287,7.8771122239,7.712040984,7.9114219843,7.97271581,7.9270266861,8.3620974626,8.2441837423,8.2581600539,7.8009143417,8.3133768251,8.3281758746,7.8806007824,7.9477284765,,,
Pre-demographic dividend,PRE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1567107308,0.1634343165,0.1665929972,0.1752401598,0.1870950452,0.2678500205,0.3124122709,0.2673203903,0.251135453,0.3042910866,0.3528558441,0.4218562913,0.4582859434,0.4944608591,0.5371423851,0.4722194997,0.5303163476,0.4845272553,0.4692206762,0.5712241919,0.539843842,0.4720426298,0.454434915,0.4495010277,0.4683023106,0.4748205434,0.4636826257,0.4448033772,0.509686512,0.4482024588,0.346193285,0.3220736453,0.4042117026,0.3946777086,0.369567999,0.3647992066,0.3564840723,0.3378538747,0.3328520085,0.3375005445,0.3955507874,0.4230108683,0.4500830459,0.4338715628,0.4922756435,0.4938184046,0.458264618,0.3997971134,0.4439437119,0.4332055918,0.4682927685,0.5059697003,0.5390280728,0.5473025321,,,
Puerto Rico,PRI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6338045833,2.85012751,3.0499708453,3.1343075889,2.9778533712,3.0172107989,3.0608882769,3.1735679992,3.2082180829,2.6637214459,2.9340442056,2.8999803297,2.7183134095,1.9541366759,1.9832585272,2.0120426395,,,
Portugal,PRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.9285780894,1.0180503187,1.0343778648,1.1102086241,1.2199841401,1.2889479969,1.3270358605,1.3982872313,1.4723357834,1.6685872612,1.7577914046,1.8980357613,2.1261591833,2.317068608,2.3662347869,2.3485652892,2.3967678908,2.4036428917,2.3793826276,2.5908555453,2.7631160053,2.763828494,2.9515740426,3.0307109004,2.9075597685,2.7342593933,3.0420861352,3.1441777199,3.2861551498,4.1189151424,4.2391989236,4.4168635579,4.8510174435,4.7092954863,4.770042511,5.1734295309,5.0264846439,5.250035785,5.6905977995,6.3052072319,6.0964033851,6.0560379792,6.4100866912,5.853135645,6.0231378497,6.2151654761,5.6847050756,5.7052078524,5.2684022062,5.1263239779,4.5527526459,4.5108272177,4.3805868161,4.4239807713,,,
Paraguay,PRY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1599483097,0.1858532937,0.195662375,0.1994758407,0.2046767056,0.2533796623,0.2302799935,0.2130133968,0.2511323323,0.2158341848,0.3008772476,0.2502178196,0.2753701659,0.3268339774,0.3500686427,0.3008791944,0.3613714372,0.3947611464,0.4844164944,0.430159972,0.4692372072,0.4248242525,0.4062673945,0.4084089196,0.4193500105,0.4224440374,0.4406887249,0.4869912826,0.5416505605,0.5468454588,0.513446487,0.4936376492,0.5708052224,0.6313641289,0.7379376861,0.8326295729,0.7701859796,0.8423205938,0.8848114065,0.8664868812,0.6956833147,0.7067281345,0.7076226964,0.7258216374,0.7168460635,0.6612060441,0.67757378,0.6933062472,0.7361735673,0.7372481722,0.8208101384,0.845411084,0.81627336,0.7690545248,,,
Pacific island small states,PSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.3728825083,0.3879830888,0.4666939165,0.4735245556,0.7178583237,0.6101322858,0.5971413755,0.6673944119,0.6909990707,0.7386780579,0.8329725571,0.9199223202,0.933627206,0.9858692888,1.0262741919,0.9866569321,0.7648357063,1.0853180777,0.9782054357,1.107434999,1.0835447121,1.2983714024,1.082756058,0.9871186561,0.873802065,0.9081332804,0.8940937535,0.7991009304,0.8744462535,0.9474902584,1.0382872042,0.9476439391,0.8650745391,0.8804728041,0.8955240406,0.9235870697,0.9330856033,0.8405675768,0.8088202386,0.8829473857,0.910548152,1.0812413507,0.9283002049,0.9443732936,1.06064131,1.1609774606,1.1556169527,1.1024224447,0.7583050509,1.0477875425,1.2679920566,1.2667434437,1.2933828125,1.334013528,,,
Post-demographic dividend,PST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.7301111637,7.771664413,8.0243884369,8.3697161973,8.6890865809,8.970313136,9.2770402092,9.596438386,10.0220781627,10.5292816696,11.3364159141,11.408067931,11.8522878608,12.3455985538,11.9262843991,11.4058862327,11.8937431962,12.0266886953,12.2475396385,12.4641848495,12.0140396197,11.5027154716,10.9964629052,10.8944486986,11.1162405884,11.1463667675,11.0580972346,11.3254067751,11.6810907172,11.9257487064,11.6383658945,11.6282732823,11.6307082757,11.5732449128,11.5353189066,11.5788562087,11.7948349626,11.7691906999,11.6925939769,11.776750975,12.0172561171,11.9049379011,11.9032325457,12.0103353909,12.0731385808,11.9859091825,11.8419410269,11.842505629,11.544625057,10.7286395579,11.0305951812,10.7730903629,10.5615475295,10.5061994481,,,
French Polynesia,PYF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.4696284723,0.726984363,0.5698591819,0.7600962701,0.732325922,0.9026220034,1.2510182984,1.3930281613,1.4897132079,1.5099290647,1.7588962496,1.9889074542,1.829175086,1.70829962,1.7105302689,1.6282929742,1.9594635714,1.9804921256,2.1791824264,1.9169105018,1.9337912486,2.1123271889,2.0969524437,2.5463586356,2.6900414913,3.3487055386,3.3601286174,3.2911363661,3.0148939086,2.793919145,2.5140495035,2.3415651916,2.0901305117,2.0416320693,2.0797413793,1.9936756506,1.973285541,2.0159698571,1.9589018303,2.1250579509,2.3955501608,2.8116969777,2.8883207091,3.0984243731,3.0290019102,3.2226738438,3.2013029088,3.1407968167,3.2083826276,3.1915550164,3.2010072184,3.073184869,2.9735147475,2.9678790025,,,
Qatar,QAT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.7205605699,3.1418167657,3.3937387652,99.5759404351,92.9695645087,85.5631671267,78.7346083903,77.6291825768,76.1043496018,71.2300465754,69.2285486925,76.7558827969,82.7189381563,87.7328285636,68.2818878465,66.6755672932,59.7663660587,54.4309316225,54.8470664209,69.9653680497,58.5500480522,51.8444405026,44.5607916549,36.4357111447,36.1342715494,33.431502327,33.381054714,27.1650804225,26.7939591602,30.9396344334,24.7120265784,36.434611246,54.7352553158,62.4281191579,61.0353306582,63.4491366595,63.1006204773,70.9847637222,59.0604245577,55.0394116812,58.5221694052,67.4521980708,64.4800737088,62.1424962397,58.6592974145,60.8856144644,64.2176118521,53.6727457791,46.6849064265,43.5043305129,41.1311618776,42.2137520159,46.6974773073,40.4623554696,,,
Romania,ROU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.9038120205,3.005891594,3.4202858665,3.6988265679,3.811762869,4.1364496561,4.3810225105,4.7163185549,5.060132786,5.5799071534,5.931369102,6.149550423,6.4102517011,6.9573044913,7.1777850459,7.6200147246,8.1091555749,8.1999799045,8.8332890235,8.8759691502,8.8396472309,8.8401599381,8.6951105308,8.8788685892,8.3541978395,8.5405413838,8.8431105124,9.2449043832,9.2280680929,9.2456096244,6.8469487004,5.9793012568,5.4076073633,5.3023687711,5.0776104982,5.6030847367,5.6010946813,5.074362935,4.5421749008,3.9889487114,4.040518655,4.3662079788,4.4747178803,4.6843882863,4.517307494,4.5243054951,4.8764696779,4.8665098691,4.6579646628,3.994768525,3.916055671,4.2125622061,4.0743154551,3.5397076006,,,
Russian Federation,RUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9799735421,13.0517497509,11.4495360803,10.9955584581,10.8866506666,10.3167892489,10.1272991664,10.4006827063,10.6271205333,10.6696034035,10.7159010231,11.0906474801,11.1206269755,11.2535286682,11.669122068,11.6724565724,12.0145065077,11.0238562303,11.7258200135,12.3675339324,12.8183452615,12.4668162845,,,
Rwanda,RWA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0362521749,0.0465092682,0.0276473843,0.0271807508,0.0115981211,0.0147454157,0.0132579027,0.0118002652,0.0155942573,0.0161160647,0.0156269227,0.0161151604,0.0165689896,0.016983738,0.0173510399,0.040378366,0.0594905905,0.0575918607,0.0602977494,0.0597804867,0.0962975312,0.1131724524,0.1109504521,0.122896305,0.1079344884,0.1006962118,0.0932395656,0.0913705674,0.0988539424,0.0952323197,0.0747569472,0.0689695793,0.0726525431,0.0785741064,0.0788932664,0.0781432682,0.0787801869,0.0766527751,0.0692063907,0.0671988649,0.065826007,0.0638381302,0.0622687896,0.0599454163,0.0598086569,0.0586183967,0.0572035158,0.0587890645,0.0556613869,0.057430655,0.0573543797,0.0628741973,0.0681374828,0.0721609627,,,
South Asia,SAS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2438442085,0.256985762,0.2769900979,0.2928199414,0.281602513,0.3022932638,0.305354733,0.3019454607,0.32277708,0.3207477486,0.3200685658,0.3257700607,0.3291749862,0.3335879383,0.3370943915,0.3572666065,0.3631651262,0.3757384066,0.3742723004,0.3850363484,0.3994084816,0.4207341014,0.4268361903,0.4504985559,0.4526612485,0.4864709039,0.5080570969,0.5305460527,0.560005541,0.5962910252,0.6273143535,0.6480576099,0.6746205592,0.6848211644,0.7113764778,0.7375806277,0.78804256,0.8014195389,0.8011823389,0.8340852715,0.8521896227,0.8482239626,0.8476183277,0.8689072852,0.9018551109,0.9373361808,0.9841858288,1.0453199041,1.1365064291,1.2313511359,1.2093664958,1.2755380657,1.3692179358,1.3561088525,,,
Saudi Arabia,SAU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.6550555372,0.8465893428,1.4338983369,1.5377056026,1.5068115703,0.8713945209,1.2787086157,4.9087642112,5.3999628561,6.3021101465,7.7601198617,9.8109793366,11.0220765685,14.2048296928,14.0216169892,11.2181385585,12.944085121,14.2460444266,13.1051254103,14.8162172366,17.0892582879,16.6233478161,14.0562380386,13.4632743656,12.2861286519,12.921913867,14.6169120988,13.0242720535,13.2916704672,12.8858881613,13.3208306744,15.8531206938,16.4114288322,17.5410236891,16.8187645278,12.5309188609,13.385064986,10.9158671945,10.2294636348,10.8738951947,13.8804943729,13.5048558618,14.3993971793,14.0112166824,16.4549942336,16.0694463539,17.0235682589,14.8667774237,16.0856415335,17.102370781,18.5311734543,17.3934011286,19.188936843,17.9274848084,,,
Sudan,SDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1297837137,0.1288101956,0.1343796257,0.1479032829,0.1592842132,0.2022545359,0.2141272074,0.2507710726,0.237411935,0.310545184,0.3497952969,0.3484363218,0.3649154218,0.3570259477,0.3623992561,0.2617807294,0.224473193,0.2201781082,0.1924562479,0.1932382848,0.1960139697,0.184043369,0.1869533284,0.184555471,0.1602689054,0.1807267296,0.1833606314,0.1408804483,0.1986441251,0.1500113466,0.2026234611,0.1841775911,0.1597143205,0.1067193189,0.1418846015,0.1425696111,0.1427799003,0.1696023683,0.1429103485,0.1506708845,0.1591337137,0.1780556928,0.220598608,0.2395904047,0.2942206604,0.2739508451,0.2911931885,0.332724015,0.3414404895,0.3464511082,0.3452453859,0.3301422368,0.3010833806,0.3091003095,,,
Senegal,SEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2608108108,0.2492909328,0.2425422794,0.2497508997,0.2604565637,0.4642397956,0.45809809,0.1813192716,-0.0202922115,0.120030886,0.3103829669,0.3111701302,0.3245681154,0.3353545019,0.3886634892,0.526797825,0.3527188515,0.4348968754,0.4970727553,0.5347413555,0.6018761097,0.575977878,0.5187628402,0.4342807358,0.5295484891,0.4157968346,0.4010496241,0.3583148958,0.3883752871,0.5073636536,0.4235920759,0.441957794,0.4355021865,0.4364337921,0.4603687776,0.401188486,0.418408853,0.3561676815,0.3652576036,0.3847100344,0.3994043757,0.4280187403,0.4341333719,0.4662203513,0.477140637,0.5157687545,0.4085553914,0.4355191082,0.4164829677,0.3643210129,0.5977331887,0.6264948806,0.574261537,0.5922983416,,,
Singapore,SGP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.8463678328,1.2299441964,1.4729179522,1.8937654596,2.0111153345,1.3409454661,0.3488047974,1.5464593447,2.693750497,3.5278604651,8.7781740178,7.8532703867,10.3328168556,9.6766662107,9.8524517894,10.8473574649,13.0974565037,12.174446308,14.0909024473,15.1557025383,13.0216405096,10.6006802654,11.2415466513,13.053730594,12.22547627,12.2141433509,12.8146374461,11.7485077244,12.6858439666,14.2918989758,15.4050651564,15.1272904099,15.5592494254,16.4864273748,19.1187552792,13.3663977306,15.0667811951,18.2401477541,14.5887702042,12.6478205219,12.1666243368,11.9722151603,11.3102312049,7.5660137269,6.8338255736,7.1169214316,6.9976320982,4.3426060983,7.4667619678,7.4221199369,8.6562237282,7.3938639826,10.2829076373,9.3638473897,,,
Solomon Islands,SLB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0933324284,0.1208207375,0.1172801996,0.1138263117,0.1380782757,0.1875744445,0.1820147915,0.2270525751,0.2445873297,0.2367700612,0.2516469942,0.2868049623,0.3186866668,0.3680207857,0.3542272644,0.303297544,0.3106976605,0.3879639515,0.289473562,0.4935286333,0.4452288239,0.5689133206,0.4909128526,0.5617120054,0.5443572791,0.5551772652,0.5523263737,0.5624468397,0.5345807257,0.5320486187,0.4703558453,0.4572832363,0.4333937403,0.4212583581,0.3989863994,0.3981031968,0.3871096097,0.3764896975,0.3662407904,0.365494781,0.3557293081,0.3636393686,0.3541422833,0.3614815213,0.352410553,0.3438012725,0.3356410022,0.3577015699,0.3642160466,0.3704277858,0.3693643014,0.3683041693,0.3605821233,0.3531715669,,,
Sierra Leone,SLE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.3277557282,0.1310727822,0.1457250262,0.1631651754,0.1322720373,0.1210283416,0.1271002929,0.1054408799,0.1581124648,0.4477800713,0.3471334856,0.3138971894,0.260336698,0.2029261627,0.1921597817,0.189586878,0.159670309,0.1778489417,0.241070064,0.2248075502,0.1972268068,0.2196456958,0.171730019,0.2091277798,0.1824609914,0.1914941068,0.1890469928,0.1354479765,0.1209088813,0.0964449846,0.1240613572,0.1384685721,0.1138593224,0.1148912489,0.1330496696,0.1041488016,0.1234115469,0.115444317,0.1068386415,0.0928636548,0.1047531355,0.1346820694,0.1376528271,0.1404406178,0.1317584125,0.1077408405,0.1398760379,0.1190339722,0.1202003753,0.115584129,0.1257060802,0.1520441679,0.1705113734,0.192879462,,,
El Salvador,SLV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2243018831,0.2050659704,0.2216836797,0.3732798167,0.3966639474,0.3256635286,0.3967460461,0.342459705,0.3627245808,0.3335813273,0.389830758,0.4012491063,0.4348598132,0.4974412775,0.486646877,0.5083815046,0.5216074712,0.5285989221,0.5414599292,0.5314543551,0.4662170797,0.3941266424,0.3742889016,0.3973659309,0.3308039907,0.403889751,0.3993121065,0.4848796043,0.4829547264,0.4993811028,0.4782665236,0.596055567,0.6154576419,0.6948847219,0.8311760177,0.8995684718,0.8096381537,0.9617959349,1.0132703983,0.9866436044,0.9880736483,1.0176459578,1.0281306661,1.1104910769,1.0743993888,1.085202026,1.1472517392,1.1656896767,1.090169563,1.070009174,1.0518254623,1.0979426305,1.1854487468,1.0441625159,,,
San Marino,SMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0305984661,0.0312674642,0.0369895901,0.0349551979,0.0451935981,0.0430068433,0.0443178074,0.0704483236,0.0465142969,0.0476597545,0.0627943763,0.0537781001,0.0672401616,0.0748679934,0.0905538428,0.1294472623,0.1127741901,0.1681491262,0.1053845408,0.0846873247,0.1336803232,0.0439918231,0.1146021917,0.1508281649,0.1169696587,0.1414004457,0.1519194611,0.1618784907,0.162195804,0.1522700978,0.0029003664,0.0005802646,0.0017478504,0.001754757,0.0017520554,0.0017334127,,,,,0.0700091911,0.0660151776,0.0749590882,0.0738955486,0.0719973472,0.0701616098,0.0683847325,0.0683265209,0.0658507681,0.0638807365,0.0639122604,0.0587068801,0.0635919403,0.0607109922,,,
Serbia,SRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2869288541,7.1063975607,7.088321414,6.3083479731,6.2985546331,6.8001288066,6.1206001825,6.2630632713,,,
Sub-Saharan Africa (excluding high income),SSA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.5522429122,0.5640426762,0.5700613027,0.5834693001,0.6251599634,0.6771938979,0.6741702967,0.6836790757,0.6813542754,0.7210908106,0.7749011578,0.8690466254,0.8925594017,0.9236981869,0.9545307761,0.9020575758,0.9231236187,0.905331328,0.8952305581,0.981551713,0.9877023348,1.0252212507,1.0517243045,1.0386066535,1.0832068493,1.0792754425,1.0622111997,1.0163190142,1.0516481622,0.9729433164,0.8731211264,0.8753751128,0.8579616078,0.8528064812,0.8346452771,0.8492363311,0.8517707016,0.8465391694,0.8225032827,0.810634941,0.8479704232,0.8300013265,0.8151860174,0.8518156818,0.9183288009,0.8653476993,0.8855726758,0.8942628686,0.9127381899,0.8779582218,0.855064961,0.8503814345,0.8401660127,0.826391813,,,
South Sudan,SSD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1212245425,0.1264614133,,,
Sub-Saharan Africa,SSF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.5521643146,0.5639619507,0.569979436,0.5833853543,0.6250668647,0.6770897792,0.6740660302,0.6835722852,0.6812473762,0.7209756538,0.7748516173,0.8689889908,0.8925312386,0.9236728081,0.9545194309,0.9020641581,0.9231880253,0.9054048526,0.8952806657,0.9817021389,0.9877770816,1.0252945578,1.0517522405,1.0386699156,1.0832592101,1.0794434068,1.0624084639,1.0165961737,1.0519029503,0.9732767257,0.87329051,0.8755806405,0.8581622713,0.8530206851,0.8348869013,0.8494608504,0.8520489783,0.846984091,0.8230841432,0.8113198126,0.8487256132,0.8308306065,0.8158555689,0.8524794245,0.9192220947,0.8661596753,0.8864153202,0.8949662754,0.9134809456,0.878740821,0.8557669747,0.8509639746,0.8408492872,0.8269942176,,,
Small states,SST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.9067988943,1.2346837725,1.4807077329,1.4527648355,1.9031146537,1.9633757343,1.9135996509,2.1970015376,2.332594351,2.3213483607,3.5067789241,3.9219423395,4.260946869,5.0339409001,4.5659508337,4.597260911,4.7552858013,5.0876746931,5.2715876741,5.33548288,5.186736341,4.3979624381,4.3306277331,3.8517025449,3.9317732223,4.1377824133,3.8846587473,3.8806676478,3.9132820862,4.2371579819,4.1760734233,4.6015403288,4.9669764201,4.9284181095,4.925539975,4.9517761666,5.0513450622,5.1983957259,4.9689108426,4.9133350402,5.0878363649,5.2982336784,5.3214648013,5.4891916458,5.598835982,5.7835562,6.6042525218,6.9202756054,6.9123779112,6.5528979887,6.881652561,7.0283050452,7.2127196678,6.9704467118,,,
Sao Tome and Principe,STP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1712084663,0.1704286666,0.1707460926,0.1142705785,0.1713311218,0.1697763785,0.1665379899,0.162079736,0.2094231868,0.2030454042,0.197546161,0.1447709537,0.1418824804,0.1856097993,0.2272839965,0.2219545559,0.3455806995,0.3355139759,0.3663133359,0.3562038596,0.4248101692,0.4538974904,0.4830280063,0.5484868126,0.5039510754,0.5311567543,0.48724422,0.4786135143,0.4362759454,0.428030133,0.419731455,0.4113114754,0.4028104034,0.3944674759,0.3865696816,0.3792623355,0.3725868726,0.3663899777,0.3603686009,0.3541626425,0.3475474614,0.3666921423,0.4100499703,0.4509931196,0.4898084578,0.5028338971,0.5386310223,0.5269204818,0.5155475412,0.548308572,0.5794066011,0.5879092564,0.6369030277,0.6232770059,,,
